,ID,Reached_3w,Reached_3m,Tenure_In_Months,Date_Joined,FUA_Balance,Number_Of_Services,Has_Payroll,Income,Has_Investment,Has_Visa,VISA_balance,Has_mortgage,Has_Deposit,Number_Transactions,Age,City,Unnamed: 17
4239,6005800.0,0.0,0.0,3.0,8/23/2020,3651.45,1.0,0.0,113446.1724,0.0,1.0,2244.592262,0.0,1.0,15.0,52.0,VANCOUVER                                                                                           ,
4240,6006340.0,0.0,0.0,3.0,5/7/2020,203.56,1.0,1.0,,0.0,1.0,0.0,0.0,1.0,0.0,46.0,PORT COQUITLAM                                                                                      ,
4241,6006374.0,0.0,0.0,3.0,9/16/2020,6000.0,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,70.0,SURREY                                                                                              ,
4242,6008105.0,0.0,0.0,3.0,5/11/2020,587981.4,4.0,1.0,,0.0,1.0,0.0,0.0,1.0,2.0,35.0,VICTORIA                                                                                            ,
4243,6008991.0,0.0,0.0,3.0,6/5/2020,854.6,1.0,0.0,,0.0,1.0,0.0,0.0,1.0,2.0,33.0,MAPLE RIDGE                                                                                         ,
4244,6011380.0,0.0,0.0,3.0,4/24/2020,45.0,1.0,1.0,,0.0,1.0,0.0,0.0,1.0,0.0,41.0,BURNABY                                                                                             ,
4245,6013630.0,0.0,0.0,3.0,7/18/2020,2225.25,2.0,1.0,,0.0,1.0,2157.594246,0.0,1.0,32.0,59.0,NORTH VANCOUVER                                                                                     ,
4246,6014493.0,1.0,0.0,3.0,1/13/2021,605653.0,3.0,0.0,,0.0,1.0,991.7401064,0.0,1.0,0.0,55.0,VANCOUVER                                                                                           ,
4247,6016059.0,0.0,0.0,3.0,12/4/2020,36348.43,3.0,0.0,,0.0,1.0,0.0,0.0,1.0,7.0,63.0,ALDERGROVE                                                                                          ,
4248,6017668.0,0.0,1.0,3.0,7/28/2020,477767.49,4.0,1.0,,0.0,0.0,0.0,0.0,1.0,7.0,53.0,SURREY                                                                                              ,
4249,6019667.0,0.0,0.0,3.0,8/31/2020,0.0,2.0,1.0,,0.0,1.0,925.4970452,0.0,1.0,0.0,38.0,NEW WESTMINSTER                                                                                     ,
4250,6021573.0,1.0,0.0,3.0,6/5/2020,18904.28,4.0,1.0,,0.0,0.0,0.0,0.0,1.0,27.0,55.0,SQUAMISH                                                                                            ,
4251,6022375.0,0.0,0.0,3.0,6/4/2020,1097.99,1.0,1.0,,0.0,1.0,0.0,0.0,1.0,0.0,83.0,SURREY                                                                                              ,
4252,6022536.0,0.0,0.0,3.0,7/16/2020,5171.51,2.0,1.0,,1.0,1.0,0.0,0.0,1.0,70.0,73.0,SURREY                                                                                              ,
4253,6025100.0,1.0,0.0,3.0,4/21/2020,444546.2688,1.0,1.0,,1.0,0.0,0.0,1.0,1.0,0.0,77.0,VANCOUVER                                                                                           ,
4254,6027986.0,0.0,0.0,3.0,4/24/2020,505.46,2.0,1.0,,0.0,1.0,1812.601497,0.0,1.0,3.0,57.0,SURREY                                                                                              ,
4255,6030426.0,0.0,0.0,3.0,5/8/2020,11983.13,2.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,49.0,NEW WESTMINSTER                                                                                     ,
4256,6031921.0,0.0,0.0,3.0,5/15/2020,1.5,1.0,0.0,,0.0,1.0,0.0,0.0,1.0,21.0,61.0,MISSION                                                                                             ,
4257,6034116.0,1.0,0.0,3.0,3/23/2020,558398.2511,1.0,0.0,,0.0,1.0,1726.64063,1.0,1.0,27.0,50.0,BURNABY                                                                                             ,
4258,6035362.0,0.0,0.0,3.0,5/19/2020,0.15,1.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,73.0,WEST VANCOUVER                                                                                      ,
4259,6038323.0,0.0,0.0,3.0,7/27/2020,0.03,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,77.0,SURREY                                                                                              ,
4260,6039019.0,0.0,0.0,3.0,6/2/2020,468993.581,1.0,1.0,,1.0,1.0,650.7052692,1.0,1.0,25.0,41.0,BURNABY                                                                                             ,
4261,6040836.0,0.0,0.0,3.0,7/22/2020,507.75,3.0,0.0,136742.2984,0.0,0.0,0.0,0.0,1.0,16.0,50.0,SURREY                                                                                              ,
4262,6040848.0,0.0,0.0,3.0,7/6/2020,0.16,1.0,1.0,,0.0,1.0,0.0,0.0,1.0,11.0,65.0,DUNCAN                                                                                              ,
4263,6041667.0,1.0,0.0,3.0,4/24/2020,3190.81,1.0,1.0,,1.0,1.0,277.301146,0.0,1.0,38.0,35.0,VANCOUVER                                                                                           ,
4264,6042199.0,0.0,0.0,3.0,8/6/2020,1503.25,2.0,0.0,,0.0,1.0,1379.024185,0.0,1.0,0.0,47.0,VANCOUVER                                                                                           ,
4265,6042596.0,1.0,0.0,3.0,2/4/2021,15184.42,2.0,1.0,,1.0,1.0,209.6077667,0.0,1.0,0.0,56.0,VANCOUVER                                                                                           ,
4266,6043731.0,0.0,1.0,3.0,7/29/2020,4702.45,2.0,0.0,,0.0,1.0,2526.874138,0.0,1.0,1.0,58.0,MAPLE RIDGE                                                                                         ,
4267,6044089.0,0.0,0.0,3.0,6/18/2020,558497.71,2.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,68.0,SURREY                                                                                              ,
4268,6044310.0,0.0,1.0,3.0,9/1/2020,275.0,1.0,1.0,,1.0,1.0,0.0,0.0,1.0,0.0,60.0,MISSION                                                                                             ,
4269,6047339.0,0.0,0.0,3.0,9/15/2020,776597.54,3.0,1.0,,0.0,0.0,0.0,0.0,1.0,13.0,65.0,BURNABY                                                                                             ,
4270,6051603.0,0.0,0.0,3.0,2/2/2021,409537.26,3.0,1.0,,0.0,1.0,942.3110379,0.0,1.0,0.0,64.0,VANCOUVER                                                                                           ,
4271,6052057.0,0.0,1.0,3.0,8/29/2020,443281.46,2.0,1.0,,1.0,1.0,383.867361,0.0,1.0,0.0,35.0,VANCOUVER                                                                                           ,
4272,6053958.0,0.0,0.0,3.0,12/9/2020,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,87.0,VANCOUVER                                                                                           ,
4273,6054285.0,0.0,0.0,3.0,5/28/2020,467393.685,1.0,0.0,,0.0,1.0,0.0,1.0,1.0,2.0,66.0,VANCOUVER                                                                                           ,
4274,6057768.0,0.0,1.0,3.0,9/10/2020,4250.13,2.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,38.0,ABBOTSFORD                                                                                          ,
4275,6062732.0,1.0,0.0,3.0,1/6/2021,578893.21,4.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,45.0,VICTORIA                                                                                            ,
4276,6063149.0,0.0,0.0,3.0,7/28/2020,3997.25,1.0,1.0,,0.0,1.0,0.0,0.0,1.0,0.0,64.0,VANCOUVER                                                                                           ,
4277,6063551.0,0.0,1.0,3.0,7/14/2020,0.01,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,43.0,BURNABAY                                                                                            ,
4278,6066693.0,0.0,0.0,3.0,4/12/2020,735056.204,1.0,0.0,,0.0,1.0,0.0,1.0,1.0,2.0,33.0,SURREY                                                                                              ,
4279,6066858.0,0.0,0.0,3.0,12/3/2020,489075.99,2.0,0.0,,1.0,1.0,48.19988311,0.0,1.0,0.0,68.0,RICHMOND                                                                                            ,
4280,6068475.0,0.0,0.0,3.0,12/10/2020,1027.71,1.0,0.0,,0.0,1.0,0.0,0.0,1.0,31.0,55.0,LANGLEY                                                                                             ,
4281,6070956.0,0.0,0.0,3.0,4/2/2020,653751.035,2.0,0.0,,0.0,1.0,2482.496154,1.0,1.0,0.0,85.0,SURREY                                                                                              ,
4282,6074336.0,0.0,0.0,3.0,2/4/2021,787.4,1.0,0.0,,0.0,1.0,706.0188579,0.0,1.0,0.0,61.0,VANCOUVER                                                                                           ,
4283,6074360.0,0.0,0.0,3.0,2/4/2021,31823.02,3.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,36.0,SURREY                                                                                              ,
4284,6075065.0,1.0,0.0,3.0,6/10/2020,593.23,2.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,44.0,SQUAMISH                                                                                            ,
4285,6076143.0,0.0,0.0,3.0,1/2/2021,18370.28,2.0,1.0,,1.0,1.0,0.0,0.0,1.0,11.0,70.0,SURREY                                                                                              ,
4286,6078454.0,1.0,0.0,3.0,12/21/2020,176.08,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,67.0,LANGLEY                                                                                             ,
4287,6079135.0,0.0,0.0,3.0,8/1/2020,1027206.31,3.0,0.0,155385.2304,0.0,0.0,0.0,0.0,1.0,7.0,39.0,VANCOUVER                                                                                           ,
4288,6080289.0,0.0,0.0,3.0,1/5/2021,18152.09,4.0,1.0,,1.0,1.0,1313.04627,0.0,1.0,2.0,43.0,PORT MOODY                                                                                          ,
4289,6083396.0,0.0,0.0,3.0,4/15/2020,13998.35,2.0,0.0,,0.0,0.0,0.0,0.0,1.0,14.0,60.0,NEW WESTMINSTER                                                                                     ,
4290,6083738.0,0.0,0.0,3.0,12/1/2020,830121.32,4.0,1.0,,0.0,1.0,1816.022432,0.0,1.0,2.0,54.0,BURNABY                                                                                             ,
4291,6088077.0,0.0,0.0,3.0,2/9/2021,4750.73,2.0,1.0,,1.0,1.0,0.0,0.0,1.0,8.0,39.0,NEW WESTMINSTER                                                                                     ,
4292,6090271.0,0.0,0.0,3.0,1/4/2021,3206.95,3.0,0.0,5831.390913,0.0,1.0,0.0,0.0,1.0,37.0,75.0,SURREY                                                                                              ,
4293,6090667.0,0.0,0.0,3.0,7/29/2020,25948.54,3.0,1.0,,0.0,1.0,0.0,0.0,1.0,0.0,58.0,VANCOUVER                                                                                           ,
4294,6091597.0,1.0,0.0,3.0,4/14/2020,1197374.479,2.0,1.0,,0.0,1.0,0.0,1.0,1.0,0.0,59.0,COQUITLAM                                                                                           ,
4295,6092004.0,0.0,0.0,3.0,7/23/2020,622469.35,3.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,75.0,RICHMOND                                                                                            ,
4296,6093899.0,1.0,0.0,3.0,2/6/2021,40005.0,2.0,1.0,,1.0,1.0,1848.62873,0.0,1.0,0.0,33.0,NEW WESTMINSTER                                                                                     ,
4297,6094611.0,1.0,0.0,3.0,3/25/2020,745182.1904,1.0,1.0,,0.0,1.0,1728.719128,1.0,1.0,0.0,76.0,NORTH VANCOUVER                                                                                     ,
4298,6097567.0,1.0,0.0,3.0,1/12/2021,506.98,1.0,0.0,,0.0,1.0,508.8954165,0.0,1.0,118.0,43.0,SURREY                                                                                              ,
4299,6098303.0,1.0,0.0,3.0,1/6/2021,675.0,1.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,50.0,SURREY                                                                                              ,
4300,6099271.0,0.0,1.0,3.0,7/14/2020,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,67.0,PORT COQUITLAM                                                                                      ,
4301,6100090.0,0.0,0.0,3.0,6/2/2020,4332.13,2.0,0.0,,1.0,0.0,0.0,0.0,1.0,0.0,60.0,GALIANO ISLAND                                                                                      ,
4302,6104486.0,0.0,1.0,3.0,8/14/2020,410668.63,3.0,1.0,,1.0,0.0,0.0,0.0,1.0,2.0,50.0,PORT MOODY                                                                                          ,
4303,6108522.0,0.0,0.0,3.0,12/21/2020,831.4,1.0,1.0,,0.0,1.0,1857.839232,0.0,1.0,0.0,45.0,MAPLE RIDGE                                                                                         ,
4304,6110682.0,1.0,0.0,3.0,1/6/2021,175.54,2.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,62.0,VANCOUVER                                                                                           ,
4305,6111684.0,0.0,0.0,3.0,3/26/2020,738680.6025,2.0,1.0,,0.0,1.0,0.0,1.0,1.0,1.0,62.0,VANCOUVER                                                                                           ,
4306,6114552.0,0.0,0.0,3.0,5/5/2020,1027.82,1.0,1.0,,0.0,1.0,0.0,0.0,1.0,0.0,53.0,VANCOUVER                                                                                           ,
4307,6116060.0,0.0,0.0,3.0,7/23/2020,425.0,1.0,1.0,,1.0,1.0,0.0,0.0,1.0,6.0,60.0,PORT COQUITLAM                                                                                      ,
4308,6118880.0,0.0,0.0,3.0,3/19/2020,1247000.15,2.0,0.0,,0.0,0.0,0.0,1.0,1.0,3.0,48.0,COQUITLAM                                                                                           ,
4309,6120201.0,1.0,0.0,3.0,5/11/2020,604308.1456,1.0,1.0,,1.0,1.0,0.0,1.0,1.0,0.0,52.0,DELTA                                                                                               ,
4310,6120532.0,0.0,0.0,3.0,9/1/2020,2645.47,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,7.0,64.0,VANCOUVER                                                                                           ,
4311,6121095.0,0.0,0.0,3.0,7/2/2020,4125.3,2.0,1.0,,0.0,0.0,0.0,0.0,1.0,2.0,64.0,SURREY                                                                                              ,
4312,6122259.0,0.0,0.0,3.0,2/17/2021,2354.64,1.0,0.0,,0.0,1.0,771.5928928,0.0,1.0,2.0,45.0,SURREY                                                                                              ,
4313,6124106.0,0.0,0.0,3.0,8/29/2020,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,66.0,SURREY                                                                                              ,
4314,6125156.0,0.0,0.0,3.0,4/16/2020,463262.6038,2.0,1.0,,1.0,1.0,1300.798884,1.0,1.0,0.0,38.0,CUMBERLAND                                                                                          ,
4315,6126232.0,1.0,0.0,3.0,2/4/2021,779669.3,3.0,0.0,,0.0,1.0,0.0,0.0,1.0,4.0,59.0,BURNABY                                                                                             ,
4316,6126555.0,1.0,0.0,3.0,4/8/2020,0.0,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,57.0,RICHMOND                                                                                            ,
4317,6127422.0,0.0,0.0,3.0,4/16/2020,726755.0461,3.0,0.0,,1.0,0.0,0.0,1.0,1.0,0.0,43.0,VANCOUVER                                                                                           ,
4318,6127913.0,0.0,0.0,3.0,2/8/2021,961807.79,2.0,1.0,,0.0,0.0,0.0,0.0,1.0,5.0,49.0,VANCOUVER                                                                                           ,
4319,6128498.0,0.0,1.0,3.0,7/15/2020,1625.18,2.0,1.0,,0.0,1.0,1167.73154,0.0,1.0,0.0,79.0,BURNABY                                                                                             ,
4320,6128779.0,0.0,0.0,3.0,8/5/2020,15.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,55.0,CHILLIWACK                                                                                          ,
4321,6129555.0,1.0,0.0,3.0,4/28/2020,430924.3181,1.0,1.0,252545.8557,0.0,0.0,0.0,1.0,1.0,2.0,70.0,SURREY                                                                                              ,
4322,6130393.0,1.0,0.0,3.0,4/21/2020,470845.0937,2.0,1.0,,0.0,1.0,0.0,1.0,1.0,0.0,61.0,NEW WESTMINSTER                                                                                     ,
4323,6132508.0,1.0,0.0,3.0,11/6/2020,256.02,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,3.0,78.0,HARRISON MILLS                                                                                      ,
4324,6133549.0,0.0,0.0,3.0,4/27/2020,1094456.905,2.0,1.0,,1.0,1.0,0.0,1.0,1.0,19.0,69.0,BURNABY                                                                                             ,
4325,6134787.0,0.0,1.0,3.0,8/26/2020,10.0,1.0,0.0,,1.0,1.0,0.0,0.0,1.0,1.0,57.0,VANCOUVER                                                                                           ,
4326,6135733.0,1.0,0.0,3.0,4/15/2020,373.75,1.0,0.0,,0.0,1.0,1567.516807,0.0,1.0,0.0,55.0,LANGLEY                                                                                             ,
4327,6136321.0,0.0,0.0,3.0,7/13/2020,4178.14,2.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,38.0,KELOWNA                                                                                             ,
4328,6137588.0,0.0,0.0,3.0,5/26/2020,693128.4123,2.0,1.0,,0.0,1.0,0.0,1.0,1.0,0.0,55.0,DUNCAN                                                                                              ,
4329,6138313.0,0.0,0.0,3.0,7/16/2020,1000.03,1.0,1.0,,1.0,1.0,0.0,0.0,1.0,0.0,42.0,VICTORIA                                                                                            ,
4330,6138676.0,1.0,0.0,3.0,12/8/2020,526518.27,5.0,1.0,,1.0,1.0,1635.954585,0.0,1.0,5.0,52.0,MAPLE RIDGE                                                                                         ,
4331,6138725.0,0.0,1.0,3.0,8/13/2020,198780.7,3.0,0.0,,0.0,1.0,544.2813324,0.0,1.0,0.0,68.0,LANGLEY                                                                                             ,
4332,6139407.0,1.0,0.0,3.0,12/17/2020,474218.17,2.0,1.0,,0.0,1.0,0.0,0.0,1.0,0.0,55.0,PORT COQUITLAM                                                                                      ,
4333,6140127.0,0.0,0.0,3.0,5/22/2020,31.99,1.0,1.0,,0.0,1.0,273.2138681,0.0,1.0,8.0,49.0,CHILLIWACK                                                                                          ,
4334,6140535.0,0.0,0.0,3.0,2/4/2021,283408.16,2.0,1.0,,1.0,1.0,2395.923833,0.0,1.0,0.0,66.0,BURNABY                                                                                             ,
4335,6141936.0,1.0,0.0,3.0,2/10/2021,634194.87,4.0,1.0,,1.0,1.0,2073.357462,0.0,1.0,35.0,30.0,BURNABY                                                                                             ,
4336,6142254.0,1.0,0.0,3.0,1/19/2021,89455.55,2.0,1.0,,1.0,1.0,2565.434508,0.0,1.0,0.0,39.0,VICTORIA                                                                                            ,
4337,6142493.0,0.0,0.0,3.0,5/19/2020,4408.31,4.0,0.0,,0.0,0.0,0.0,0.0,1.0,11.0,38.0,ABBOTSFORD                                                                                          ,
4338,6144714.0,1.0,0.0,3.0,4/15/2020,17425.83,2.0,1.0,,0.0,1.0,86.11130186,0.0,1.0,99.0,51.0,LANGLEY                                                                                             ,
4339,6144822.0,0.0,1.0,3.0,9/2/2020,332032.09,3.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,79.0,BURNABY                                                                                             ,
4340,6145889.0,1.0,0.0,3.0,4/8/2020,456202.0733,2.0,1.0,,0.0,1.0,0.0,1.0,1.0,1.0,58.0,BURNABY                                                                                             ,
4341,6147780.0,1.0,0.0,3.0,4/23/2020,487458.4446,1.0,1.0,,0.0,0.0,0.0,1.0,1.0,4.0,67.0,CHILLIWACK                                                                                          ,
4342,6148320.0,0.0,0.0,3.0,8/12/2020,95234.51,1.0,1.0,,0.0,1.0,135.5219941,0.0,1.0,0.0,27.0,LAZO                                                                                                ,
4343,6150664.0,0.0,0.0,3.0,4/8/2020,250000.0,2.0,1.0,204396.2924,0.0,1.0,0.0,0.0,1.0,0.0,36.0,COQUITLAM                                                                                           ,
4344,6152406.0,0.0,0.0,3.0,11/4/2020,597739.31,4.0,1.0,,1.0,0.0,0.0,0.0,1.0,3.0,49.0,VICTORIA                                                                                            ,
4345,6152932.0,0.0,0.0,3.0,2/1/2021,22112.34,2.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,25.0,NANAIMO                                                                                             ,
4346,6154328.0,0.0,0.0,3.0,1/2/2021,6352.31,1.0,1.0,,0.0,1.0,857.9910801,0.0,1.0,25.0,61.0,CHILLIWACK                                                                                          ,
4347,6154997.0,0.0,0.0,3.0,12/21/2020,495.0,1.0,0.0,,0.0,1.0,2321.041086,0.0,1.0,0.0,55.0,DELTA                                                                                               ,
4348,6156267.0,0.0,0.0,3.0,11/2/2020,4626.56,1.0,0.0,,0.0,1.0,0.0,0.0,1.0,113.0,49.0,DELTA                                                                                               ,
4349,6156405.0,1.0,1.0,3.0,6/27/2020,1100.23,2.0,1.0,,0.0,1.0,2042.780606,0.0,1.0,0.0,61.0,MAPLE RIDGE                                                                                         ,
4350,6156497.0,0.0,0.0,3.0,7/9/2020,2330.56,2.0,1.0,,0.0,1.0,636.8335026,0.0,1.0,5.0,53.0,SURREY                                                                                              ,
4351,6156509.0,0.0,0.0,3.0,2/4/2021,219994.56,3.0,0.0,,0.0,0.0,0.0,0.0,1.0,2.0,41.0,VANCOUVER                                                                                           ,
4352,6156850.0,0.0,0.0,3.0,12/10/2020,15000.45,1.0,0.0,,0.0,1.0,2167.879586,0.0,1.0,0.0,41.0,DELTA                                                                                               ,
4353,6156954.0,1.0,0.0,3.0,4/22/2020,447894.7576,3.0,1.0,,0.0,1.0,1286.197974,1.0,1.0,8.0,59.0,VANCOUVER                                                                                           ,
4354,6157619.0,0.0,0.0,3.0,12/3/2020,571.88,3.0,0.0,,0.0,1.0,1148.553735,0.0,1.0,8.0,44.0,VANCOUVER                                                                                           ,
4355,6158626.0,0.0,0.0,3.0,8/14/2020,5299.24,3.0,1.0,,1.0,1.0,2242.270879,0.0,1.0,1.0,44.0,VANCOUVER                                                                                           ,
4356,6159089.0,0.0,0.0,3.0,8/14/2020,287.66,1.0,1.0,,0.0,1.0,700.0707599,0.0,1.0,11.0,83.0,RICHMOND                                                                                            ,
4357,6159914.0,0.0,0.0,3.0,7/2/2020,8435.72,3.0,1.0,,0.0,1.0,0.0,0.0,1.0,13.0,53.0,BURNABY                                                                                             ,
4358,6161060.0,0.0,0.0,3.0,5/6/2020,0.61,2.0,1.0,,1.0,1.0,2199.518361,0.0,1.0,20.0,67.0,VANCOUVER                                                                                           ,
4359,6161422.0,0.0,0.0,3.0,6/6/2020,4503.93,1.0,0.0,,0.0,1.0,973.2451419,0.0,1.0,0.0,70.0,WEST VANCOUVER                                                                                      ,
4360,6164878.0,0.0,1.0,3.0,8/31/2020,24461.67,2.0,1.0,,0.0,1.0,0.0,0.0,1.0,153.0,41.0,CHILLIWACK                                                                                          ,
4361,6166494.0,0.0,1.0,3.0,9/5/2020,2495.7,3.0,1.0,,0.0,1.0,0.0,0.0,1.0,0.0,70.0,VANCOUVER                                                                                           ,
4362,6167563.0,0.0,0.0,3.0,8/12/2020,48457.55,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,2.0,54.0,MAPLE RIDGE                                                                                         ,
4363,6168881.0,0.0,0.0,3.0,5/7/2020,498735.0638,2.0,0.0,,0.0,1.0,0.0,1.0,1.0,0.0,51.0,COQUITLAM                                                                                           ,
4364,6171836.0,1.0,0.0,3.0,4/21/2020,568859.98,2.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,45.0,SURREY                                                                                              ,
4365,6171919.0,0.0,0.0,3.0,12/16/2020,1094760.47,3.0,0.0,,1.0,1.0,648.3071976,0.0,1.0,2.0,53.0,MAPLE RIDGE                                                                                         ,
4366,6172522.0,0.0,1.0,3.0,5/21/2020,989977.64,4.0,0.0,,1.0,1.0,726.6831268,1.0,1.0,10.0,69.0,NANAIMO                                                                                             ,
4367,6176271.0,0.0,0.0,3.0,6/9/2020,469302.2887,1.0,0.0,,0.0,1.0,0.0,1.0,1.0,0.0,63.0,SPENCES BRIDGE                                                                                      ,
4368,6176502.0,0.0,0.0,3.0,7/20/2020,855412.02,3.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,45.0,BURNABY                                                                                             ,
4369,6177118.0,0.0,1.0,3.0,9/9/2020,4864.56,3.0,1.0,,0.0,1.0,0.0,0.0,1.0,2.0,59.0,COQUITLAM                                                                                           ,
4370,6177317.0,1.0,0.0,3.0,4/24/2020,451150.3812,1.0,1.0,,0.0,1.0,0.0,1.0,1.0,0.0,41.0,BURNABY                                                                                             ,
4371,6177648.0,0.0,0.0,3.0,6/11/2020,2306.48,1.0,1.0,,0.0,1.0,0.0,0.0,1.0,0.0,31.0,BURNABY                                                                                             ,
4372,6179541.0,0.0,0.0,3.0,11/5/2020,540517.27,3.0,1.0,,0.0,1.0,1623.982159,0.0,1.0,1.0,27.0,COQUITLAM                                                                                           ,
4373,6183347.0,1.0,0.0,3.0,2/18/2021,178323.92,3.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,63.0,VANCOUVER                                                                                           ,
4374,6184562.0,0.0,0.0,3.0,5/19/2020,1796.39,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,2.0,62.0,NEW WESTMINSTER                                                                                     ,
4375,6185763.0,1.0,0.0,3.0,1/2/2021,38172.52,2.0,1.0,,0.0,1.0,0.0,0.0,1.0,42.0,61.0,WHITE ROCK                                                                                          ,
4376,6186775.0,0.0,0.0,3.0,5/15/2020,357259.62,2.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,36.0,BURNABY                                                                                             ,
4377,6188254.0,0.0,0.0,3.0,7/7/2020,0.0,1.0,1.0,,0.0,1.0,0.0,0.0,1.0,0.0,76.0,SURREY                                                                                              ,
4378,6194567.0,0.0,0.0,3.0,5/29/2020,431008.0348,1.0,0.0,,1.0,1.0,0.0,1.0,1.0,23.0,34.0,VANCOUVER                                                                                           ,
4379,6196065.0,0.0,0.0,3.0,4/2/2020,545.02,1.0,1.0,,0.0,1.0,0.0,0.0,1.0,3.0,59.0,BURNABY                                                                                             ,
4380,6199134.0,0.0,0.0,3.0,6/5/2020,29.0,1.0,1.0,,1.0,1.0,0.0,0.0,1.0,0.0,65.0,PORT MOODY                                                                                          ,
4381,6200511.0,1.0,0.0,3.0,4/21/2020,710612.6679,1.0,1.0,,0.0,1.0,0.0,1.0,1.0,39.0,46.0,SURREY                                                                                              ,
4382,6200943.0,0.0,0.0,3.0,9/14/2020,766634.46,3.0,1.0,,1.0,1.0,1839.832134,0.0,1.0,3.0,49.0,NEW WESTMINSTER                                                                                     ,
4383,6203183.0,0.0,0.0,3.0,12/10/2020,9178.54,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,2.0,61.0,NORTH VANCOUVER                                                                                     ,
4384,6204757.0,0.0,0.0,3.0,5/19/2020,466413.4967,1.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,72.0,VICTORIA                                                                                            ,
4385,6204917.0,0.0,0.0,3.0,6/12/2020,806.08,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,57.0,SURREY                                                                                              ,
4386,6204968.0,0.0,0.0,3.0,1/6/2021,46.7,1.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,61.0,NORTH VANCOUVER                                                                                     ,
4387,6206554.0,0.0,0.0,3.0,9/11/2020,3454.24,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,2.0,49.0,PITT MEADOWS                                                                                        ,
4388,6207852.0,0.0,0.0,3.0,2/2/2021,5766.4,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,60.0,55.0,NANAIMO                                                                                             ,
4389,6209689.0,0.0,0.0,3.0,4/11/2020,516997.8636,3.0,1.0,,1.0,0.0,0.0,1.0,1.0,32.0,48.0,BURNABY                                                                                             ,
4390,6212390.0,1.0,0.0,3.0,2/6/2021,19103.7,2.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,60.0,VANCOUVER                                                                                           ,
4391,6212553.0,0.0,0.0,3.0,2/4/2021,702556.17,4.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,71.0,VANCOUVER                                                                                           ,
4392,6212716.0,0.0,0.0,3.0,4/28/2020,1556.98,2.0,1.0,,0.0,1.0,853.6199051,0.0,1.0,7.0,63.0,SURREY                                                                                              ,
4393,6213366.0,0.0,0.0,3.0,1/21/2021,1200073.2,4.0,0.0,,0.0,1.0,0.0,0.0,1.0,3.0,56.0,GARIBALDI HIGHLANDS                                                                                 ,
4394,6214330.0,1.0,0.0,3.0,3/30/2020,684262.6952,2.0,1.0,,0.0,1.0,0.0,1.0,1.0,2.0,69.0,ABBOTSFORD                                                                                          ,
4395,6216646.0,1.0,0.0,3.0,4/20/2020,813492.09,3.0,1.0,81947.30215,0.0,1.0,1434.140682,0.0,1.0,3.0,72.0,VANCOUVER                                                                                           ,
4396,6220569.0,0.0,0.0,3.0,8/15/2020,207.45,1.0,1.0,,1.0,1.0,0.0,0.0,1.0,4.0,54.0,SURREY                                                                                              ,
4397,6220682.0,0.0,0.0,3.0,11/5/2020,5.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,51.0,SURREY                                                                                              ,
4398,6222512.0,1.0,0.0,3.0,4/7/2020,65000.0,2.0,1.0,,0.0,1.0,2082.688588,0.0,1.0,0.0,62.0,NORTH VANCOUVER                                                                                     ,
